"id","checksum","price","location","title","beds","baths","area","property_type","furnishing","amenities","link","reactivated_date","source","scraped_at","transformed_at"
1666,"8241f762af9ee35159a7787677eb1c59",110000,"Corniche El Maadi, Maadi","","3",2,220,"Hotel Apartment","Furnished","Balcony, Built in Kitchen Appliances, Private Garden, Central A/C & heating, Security, Pets Allowed, Pool, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/luxury-furnished-apartment-for-rent-maadi-direct-nile-view-enjoy-a-luxurious-lifestyle-with-a-direct-nile-view-in-a-prime-location-in-maad-ID503327698.html","2026-05-09 13:57:27.782","dubizzle","2026-05-09 13:57:27.782","2026-05-09 20:37:09.529561"
1667,"d0f7e18ebfd989ed98bd4ba154cb551b",25000000,"Rehab City, New Cairo","","4",4,350,"Twin House","Unfurnished","Balcony, Built in Kitchen Appliances, Private Garden, Security, Pets Allowed, Pool, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/villa-for-sale-group-villa-in-al-rehab-model-j-a-great-opportunity-to-own-a-premium-villa-in-al-rehab-city-ID503303002.html","2026-05-09 13:57:28.014","dubizzle","2026-05-09 13:57:28.014","2026-05-09 20:37:10.199518"
1668,"42398c5fea83c848fa91cf9698b610b3",5072000,"New October, 6th of October","","","",436,"Residential","","","https://www.dubizzle.com.eg/en/ad/%D8%A3%D8%B1%D8%B6-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8%D9%8A%D8%AA-%D8%A7%D9%84%D9%88%D8%B7%D9%86-%D8%A3%D9%83%D8%AA%D9%88%D8%A8%D8%B1-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D8%A7%D9%84%D8%AD%D9%8A-%D8%A7%D9%84%D8%AB%D8%A7%D9%84%D8%AB-%D9%85%D8%AC%D8%A7%D9%88%D8%B1%D8%A9-5-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3%D9%8A-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1%D8%A9-436%D9%85-%D9%81%D8%B1%D8%B5%D8%A9-%D8%A7%D8%B3%D8%AA%D8%AB%D9%85%D8%A7%D8%B1%D9%8A%D8%A9-%D9%85%D9%85%D9%8A%D8%B2%D8%A9-ID503485814.html","2026-05-09 13:57:28.246","dubizzle","2026-05-09 13:57:28.246","2026-05-09 20:37:11.039687"
1669,"d202d8d1bceb2a7c88f70e2c6408ca8a",17500,"El Lotus, 5th Settlement","","3",2,190,"Apartment","Unfurnished","Balcony, Security, Covered Parking, Pets Allowed, Electricity Meter, Elevator","https://www.dubizzle.com.eg/en/ad/a-distinctive-apartment-for-rent-in-fifth-settlement-north-lotus-ID503485811.html","2026-05-09 13:57:28.479","dubizzle","2026-05-09 13:57:28.479","2026-05-09 20:37:11.769287"
1670,"2248e1b377540114e49f876ee933e208",7500000,"Rehab City, New Cairo","","3",3,122,"Apartment","Furnished","Built in Kitchen Appliances, Private Garden, Central A/C & heating, Security, Pets Allowed, Pool, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/ground-floor-apartment-for-sale-with-garden-fully-furnished-equipped-rehab-2-new-cairo-a-great-opportunity-for-luxury-living-or-investment-ID503331273.html","2026-05-09 13:57:28.731","dubizzle","2026-05-09 13:57:28.731","2026-05-09 20:37:12.472012"
1671,"3643ed5587ee7d0a3986732d04eb43b0",19500000,"EL Patio 3, 5th Settlement","","4",5,240,"Town House","Unfurnished","Balcony, Private Garden, Central A/C & heating, Security, Maids Room, Pets Allowed, Pool, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/townhouse-for-sale-in-el-patio-3-compound-prime-opportunity-a-great-deal-for-quick-sale-in-one-of-the-most-sought-after-compounds-ID503318872.html","2026-05-09 13:57:28.962","dubizzle","2026-05-09 13:57:28.962","2026-05-09 20:37:13.089116"
1672,"c403bf17d9b719531c8d7d5ed3dbab31",4800000,"Alamat Town Mall, 6th of October","","","",36,"Clinic","","Security","https://www.dubizzle.com.eg/en/ad/for-sale-fully-finished-clinic-with-air-conditioning-49-sq-m-in-alamat-mall-near-plaza-mall-val-plaza-family-mall-cityscape-and-raywest-ID503485812.html","2026-05-09 13:57:29.193","dubizzle","2026-05-09 13:57:29.193","2026-05-09 20:37:13.769051"
1673,"31bbd9685b785fbc7c22a53c2bcbc57c",4000000,"The Icon Residence Compound, 5th Settlement","","3",2,147,"Apartment","Unfurnished","","https://www.dubizzle.com.eg/en/ad/a-nautical-apartment-with-a-double-view-on-the-landscape-in-the-icon-compound-in-the-heart-of-the-fifth-settlement-direct-on-90th-street-ID503372361.html","2026-05-09 13:57:29.431","dubizzle","2026-05-09 13:57:29.431","2026-05-09 20:37:14.589052"
1674,"a79838b1368d75fea5f77481d6803eaf",11600000,"Hyde Park New Cairo Compound, 5th Settlement","","3",3,221,"Apartment","Unfurnished","Private Garden, Covered Parking, Pets Allowed, Natural Gas","https://www.dubizzle.com.eg/en/ad/apartment-for-sale-ready-to-move-hyde-park-5th-settlement-new-cairo-ID502449680.html","2026-05-09 13:57:29.659","dubizzle","2026-05-09 13:57:29.659","2026-05-09 20:37:15.139171"
1675,"cc414b88269e092168cea894d802758d",5600000,"Sarai, Mostakbal City","","3",3,172,"Apartment","Unfurnished","Balcony, Security","https://www.dubizzle.com.eg/en/ad/corner-apartment-for-sale-ready-to-move-open-view-at-the-lowest-price-inside-sarai-compound-ID503480593.html","2026-05-09 13:57:29.902","dubizzle","2026-05-09 13:57:29.902","2026-05-09 20:37:16.099605"
1676,"96f3028951521d42f9b5e78c8428e946",6500000,"Taj City Compound, 1st Settlement","","2",1,133,"Apartment","","Balcony, Built in Kitchen Appliances, Private Garden, Security, Covered Parking, Pets Allowed, Pool, Electricity Meter, Water Meter, Natural Gas","https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-taj-city-new-cairo-ready-to-move-phase-zone-t-mnhd-ID502779341.html","2026-05-09 13:57:30.133","dubizzle","2026-05-09 13:57:30.133","2026-05-09 20:37:16.629052"
1677,"75efdb912ef988ad5bd3b6c5ea58fbe8",10000000,"La Vista City, New Capital City","","4",3,265,"Town House","Unfurnished","Balcony, Private Garden, Security, Pool","https://www.dubizzle.com.eg/en/ad/fully-finished-townhouse-for-sale-with-immediate-delivery-in-a-prime-location-and-stunning-view-at-la-vista-compound-new-cairo-ID503481922.html","2026-05-09 13:57:30.365","dubizzle","2026-05-09 13:57:30.365","2026-05-09 20:37:17.489142"
1678,"484bdbf1ebd6e7d487e9cf17d8195fe3",5403535,"Ray Residence, New Capital City","","2",3,141,"Apartment","Unfurnished","Built in Kitchen Appliances, Private Garden, Security, Pool, Landline","https://www.dubizzle.com.eg/en/ad/2-bedroom-apartment-141m-13m-garden-on-boulevard-in-new-capital-ID503483168.html","2026-05-09 13:57:30.596","dubizzle","2026-05-09 13:57:30.596","2026-05-09 20:37:17.979235"
1679,"d97e93a206cbf3dfbb56cac4efefea64",4000000,"The MarQ Compound, 5th Settlement","","4",4,210,"Stand Alone Villa","Unfurnished","","https://www.dubizzle.com.eg/en/ad/villa-for-sale-fully-finished-with-air-conditioning-in-the-best-location-in-the-heart-of-the-fifth-settlement-ID503480494.html","2026-05-09 13:57:30.84","dubizzle","2026-05-09 13:57:30.84","2026-05-09 20:37:18.434484"
1680,"5bcbf2f3ca9f80b2cab26e95bc7afb97",15000000,"Mountain View 1.1, 5th Settlement","","4",5,210,"Town House","Unfurnished","Private Garden, Covered Parking, Pets Allowed, Pool, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/receive-immediately-a-3-storey-finished-villa-with-a-swimming-pool-in-mountain-view-fifth-settlement-next-to-auc-and-bue-and-near-the-waterway-hyde-park-cfc-and-mivida-ID503479500.html","2026-05-09 13:57:31.067","dubizzle","2026-05-09 13:57:31.067","2026-05-09 20:37:18.959362"
1681,"31f5d8369fcf66d309ac2fc9712f95de",14000000,"Amwaj, Sidi Abdel Rahman","","5",6,409,"Twin House","Unfurnished","Built in Kitchen Appliances, Private Garden, Covered Parking, Pets Allowed, Pool, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/villa-with-hotel-services-on-the-1st-row-by-the-sea-with-a-swimming-pool-finished-with-air-conditioning-and-a-kitchen-5-rooms-next-to-marassi-hacienda-bay-hills-and-stella-heights-ID503477672.html","2026-05-09 13:57:31.298","dubizzle","2026-05-09 13:57:31.298","2026-05-09 20:37:19.379226"
1682,"0cb7ee4bdfde61ee2ac366964868c965",14000000,"Shorouk City, Cairo","","4",4,280,"Town House","Unfurnished","Private Garden, Security","https://www.dubizzle.com.eg/en/ad/ready-to-move-villa-in-elshrouk-city-with-private-pool-ID503483268.html","2026-05-09 13:57:31.537","dubizzle","2026-05-09 13:57:31.537","2026-05-09 20:37:19.839286"
1683,"43da756b3c889abf51558e8d6600d1f5",5500,"Degla, Maadi","","3",3,220,"Penthouse","Furnished","Balcony, Built in Kitchen Appliances, Natural Gas, Landline, Elevator","https://www.dubizzle.com.eg/en/ad/elegant-3br-penthouse-with-rooftop-terrace-degla-maadi-ID503485102.html","2026-05-09 13:57:31.766","dubizzle","2026-05-09 13:57:31.766","2026-05-09 20:37:20.281502"
1684,"39dadf433b76a8d20685478284927901",1450000,"Hadayek al-Ahram, Giza","","2",2,80,"Apartment","Unfurnished","Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/apartment-for-sale-80-sqm-hadayek-al-ahram-gate-2-area-w-first-use-first-floor-2-bedrooms-2-bathrooms-near-services-and-smart-way-school-ID503485067.html","2026-05-09 13:57:31.993","dubizzle","2026-05-09 13:57:31.993","2026-05-09 20:37:20.779292"
1685,"e0040222dd85859b9b3e10aa12e5f809",18000,"Crystal Plaza, Zahraa Al Maadi","","3",2,170,"Apartment","Unfurnished","Pool","https://www.dubizzle.com.eg/en/ad/apartment-for-rent-in-crystal-plaza-compound-in-zahraa-el-maadi-170-square-meters-first-occupancy-ID503485081.html","2026-05-09 13:57:32.222","dubizzle","2026-05-09 13:57:32.222","2026-05-09 20:37:21.179998"
1686,"10d2db2d377a0907be797186bbd0c2a8",19000000,"La Vista Ras El Hikma, Ras Al Hekma","","3",3,140,"Stand Alone Villa","","Built in Kitchen Appliances, Private Garden, Covered Parking, Pets Allowed, Pool, Electricity Meter, Water Meter","https://www.dubizzle.com.eg/en/ad/the-lowest-price-for-a-villa-in-the-north-coast-with-immediate-delivery-finished-with-an-open-view-of-the-sea-ID503485020.html","2026-05-09 13:57:32.452","dubizzle","2026-05-09 13:57:32.452","2026-05-09 20:37:22.015216"
1687,"50ab8f147e394639effa68dd8ad5f5a2",5522000,"New Damietta, Damietta","","4",3,225,"Apartment","Unfurnished","Balcony, Security, Covered Parking, Elevator","https://www.dubizzle.com.eg/en/ad/corner-apartment-immediate-handover-received-with-meters-225m-near-horus-university-ID503485057.html","2026-05-09 13:57:32.681","dubizzle","2026-05-09 13:57:32.681","2026-05-09 20:37:23.004962"
1688,"d9ced9e188b116470af8a9c1a46e5b26",5580000,"Marina 5, Alamein","","2",1,80,"Chalet","Furnished","Balcony, Built in Kitchen Appliances, Private Garden, Central A/C & heating, Security, Sea View, Gym, Pool, Electricity Meter, Water Meter, Elevator","https://www.dubizzle.com.eg/en/ad/vip-chalet-in-marina-5-two-master-bedrooms-with-dressing-rooms-private-beach-immediate-occupancy-hotel-finishing-ID503485049.html","2026-05-09 13:57:32.911","dubizzle","2026-05-09 13:57:32.911","2026-05-09 20:37:23.951168"
1689,"9d2405fcc6e630dd9f559b6d222fccdd",22000000,"Hyde Park New Cairo Compound, 5th Settlement","","5",4,256,"Town House","Unfurnished","","https://www.dubizzle.com.eg/en/ad/townhouse-in-hyde-park-256-sq-m-ready-to-move-town-house-in-hyde-park-finished-modern-design-prime-view-fifth-settlement-hyde-park-new-cairo-ID503463660.html","2026-05-09 13:57:33.141","dubizzle","2026-05-09 13:57:33.141","2026-05-09 20:37:25.483037"
1690,"d2e0c3fa33ecc5678710252a9fd27c78",7200000,"Hyde Park New Cairo Compound, 5th Settlement","","3",3,175,"Apartment","","Balcony, Built in Kitchen Appliances, Private Garden, Central A/C & heating, Security, Covered Parking, Pets Allowed, Pool, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/apartment-for-sale-175m-3bedrooms-near-occupancy-in-hyde-park-compound-fifth-settlement-directly-on-90th-street-next-to-the-american-university-ID503181754.html","2026-05-09 13:57:33.371","dubizzle","2026-05-09 13:57:33.371","2026-05-09 20:37:27.919741"
1691,"4d037ffc10d72f375ea9673d7958a554",14700000,"Hyde Park New Cairo Compound, 5th Settlement","","4",4,264,"Duplex","Unfurnished","","https://www.dubizzle.com.eg/en/ad/ready-to-move-duplex-264-m-for-sale-with-4-bedrooms-in-compound-hyde-park-new-cairo-with-very-prime-location-view-landscape-ID502607322.html","2026-05-09 13:57:33.601","dubizzle","2026-05-09 13:57:33.601","2026-05-09 20:37:28.419719"
1692,"74c7e2188b1d839a5d09a56712e08163",110000,"Mivida Compound, 5th Settlement","","4",4,191,"Apartment","Furnished","","https://www.dubizzle.com.eg/en/ad/hot-deal-191-sqm-furnished-apartment-in-mivida-with-pool-view-ID503485035.html","2026-05-09 13:57:33.829","dubizzle","2026-05-09 13:57:33.829","2026-05-09 20:37:28.960142"
1693,"39410f6f21a5019010e47660b78f9566",4970000,"North Rehab, 1st Settlement","","3",3,163,"Apartment","Unfurnished","Covered Parking, Electricity Meter, Water Meter, Natural Gas, Landline, Elevator","https://www.dubizzle.com.eg/en/ad/apartment-163m2-front-facing-on-a-32m-wide-street-in-north-rehab-immediate-occupancy-and-installments-over-36-months-ID503295181.html","2026-05-09 13:57:34.069","dubizzle","2026-05-09 13:57:34.069","2026-05-09 20:37:29.449683"
1694,"ff5695e25f1d6dccad79534c7d1cf633",10975000,"Lyv, Ras Al Hekma","","3",2,105,"Chalet","Unfurnished","Balcony, Security, Gym, Pool, Elevator","https://www.dubizzle.com.eg/en/ad/%D8%B1%D8%A3%D8%B3-%D8%A7%D9%84%D8%AD%D9%83%D9%85%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D9%85%D8%A7%D9%84%D9%83-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1-%D8%A7%D8%B3%D8%AA%D9%84%D8%A7%D9%85-%D8%B7%D8%B1%D8%AD-%D8%A7%D9%88%D9%84-lyv-%D8%B4%D8%A7%D9%84%D9%8A%D8%A9-%D8%AA%D8%AD%D9%81%D8%A9-ID205555455.html","2026-05-09 13:57:34.31","dubizzle","2026-05-09 13:57:34.31","2026-05-09 20:37:29.833412"
1695,"36385e80a3c82c3b114b33e3aa490dae",16000,"Nasr City, Cairo","","2",1,120,"Apartment","","","https://www.dubizzle.com.eg/en/ad/administrative-or-residential-apartment-for-rent-on-anwar-al-mufti-main-street-nasr-city-two-steps-from-abbas-el-akkad-main-street-taiba-mall-and-al-nasr-road-ID503484770.html","2026-05-09 13:57:34.542","dubizzle","2026-05-09 13:57:34.542","2026-05-09 20:37:30.209759"
1696,"a0f2839596c2894e5a373cb762640bd9",18000,"Rehab City, New Cairo","","3",2,105,"Apartment","Unfurnished","Balcony, Built in Kitchen Appliances, Private Garden, Security, Landline","https://www.dubizzle.com.eg/en/ad/qanun-apartment-for-rent-in-new-cairo-al-rehab-city-first-phase-very-special-location-in-front-of-the-medical-complex-and-steps-from-the-old-market-ID503480352.html","2026-05-09 13:57:34.772","dubizzle","2026-05-09 13:57:34.772","2026-05-09 20:37:30.609504"
1697,"c73c8fafccb67511c356bba2615e27a2",88000000,"Hayah Residence Compound, Shorouk City","","7",10,2700,"Stand Alone Villa","Furnished","Private Garden, Pool","https://www.dubizzle.com.eg/en/ad/exceptional-villa-for-sale-in-el-shorouk-city-located-in-one-of-the-finest-compounds-al-hayah-residence-ID503485021.html","2026-05-09 13:57:35.004","dubizzle","2026-05-09 13:57:35.004","2026-05-09 20:37:31.009548"
1698,"6d80706f1bd7132059fcbdc2e65084cb",2000,"Masaken Sheraton, Sheraton","","2",2,120,"Apartment","Furnished","Built in Kitchen Appliances, Private Garden, Central A/C & heating, Security, Elevator","https://www.dubizzle.com.eg/en/ad/sheraton-airport-residences-next-to-radisson-blu-hotel-ID503484952.html","2026-05-09 13:57:35.233","dubizzle","2026-05-09 13:57:35.233","2026-05-09 20:37:31.402437"
1699,"2f508f7d647e6b41d4c50672598c71d9",80000,"Madinaty, Cairo","","3",3,240,"Stand Alone Villa","Furnished","Balcony, Private Garden, Security, Maids Room, Water Meter, Landline","https://www.dubizzle.com.eg/en/ad/furnished-villa-for-rent-steps-from-services-with-an-open-view-fully-air-conditioned-ID503484931.html","2026-05-09 13:57:35.465","dubizzle","2026-05-09 13:57:35.465","2026-05-09 20:37:31.780103"
1700,"459093ea5001b0fa2f31f7d96fc4efe0",16000,"Nasr City, Cairo","","","",120,"Office Space","","","https://www.dubizzle.com.eg/en/ad/office-for-rent-on-anwar-al-mufti-main-street-nasr-city-two-steps-from-abbas-al-akkad-main-and-tiba-mall-and-al-nasr-road-ID503484775.html","2026-05-09 13:57:35.701","dubizzle","2026-05-09 13:57:35.701","2026-05-09 20:37:32.149959"
1701,"a01176a73ee7e4cc2c86205bc9acd871",80000,"Nasr City, Cairo","","","",350,"Retail","Unfurnished","","https://www.dubizzle.com.eg/en/ad/shop-for-rent-in-a-prime-location-at-the-end-of-makram-ebeid-in-the-cafs-and-restaurants-district-a-vibrant-and-high-traffic-area-finished-by-the-owner-with-super-deluxe-finishing-ID503484988.html","2026-05-09 13:57:35.937","dubizzle","2026-05-09 13:57:35.937","2026-05-09 20:37:32.519672"
1702,"81cdfea81ab4f13b874c2f9867fd4d73",35000000,"5th Settlement, New Cairo","","10",10,1287,"Stand Alone Villa","","","https://www.dubizzle.com.eg/en/ad/%D9%82%D8%B5%D8%B1-%D9%85%D9%84%D9%83%D9%8A-%D9%81%D8%A7%D8%AE%D8%B1-%D8%AC%D8%A7%D9%87%D8%B2-%D9%84%D9%84%D8%A7%D8%B3%D8%AA%D9%84%D8%A7%D9%85-%D9%85%D8%B9%D8%B1%D9%88%D8%B6-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AA%D8%AC%D9%85%D8%B9-%D8%A7%D9%84%D8%AE%D8%A7%D9%85%D8%B3-ID503485002.html","2026-05-09 13:57:36.166","dubizzle","2026-05-09 13:57:36.166","2026-05-09 20:37:32.889516"
1703,"467009cfd927e1b2a41c173bd6128f75",820000,"Nakheel, Alexandria","","2",1,135,"Apartment","Unfurnished","","https://www.dubizzle.com.eg/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%B4%D9%82%D9%87-%D8%A3%D8%B1%D8%B6%D9%89-%D8%A8%D9%85%D8%AF%D8%AE%D9%84-%D8%AE%D8%A7%D8%B5-%D9%81%D9%89-%D8%A7%D9%84%D9%83%D9%8A%D9%84%D9%88-21-%D8%B4%D8%A7%D8%B7%D8%A6-%D8%A7%D9%84%D9%86%D8%AE%D9%8A%D9%84-%D8%AF%D9%82%D8%A7%D8%A6%D9%82-%D9%84%D9%84%D8%A8%D8%AD%D8%B1-%D9%88%D8%A7%D9%84%D8%A3%D8%B3%D9%88%D8%A7%D9%82-%D9%85%D8%B3%D8%AC%D9%84%D8%A9-%D9%83%D8%A7%D9%85%D9%84%D8%A9-%D8%A7%D9%84%D9%85%D8%B1%D8%A7%D9%81%D9%82-ID503127465.html","2026-05-09 13:57:36.399","dubizzle","2026-05-09 13:57:36.399","2026-05-09 20:37:33.259816"
1704,"7a42207f12a587c24c53398837dd0226",60000,"El Banafseg 1, 1st Settlement","","3",2,200,"Apartment","Furnished","Balcony, Central A/C & heating, Covered Parking, Electricity Meter, Water Meter, Natural Gas, Elevator","https://www.dubizzle.com.eg/en/ad/furnished-apartment-for-rent-in-al-banafseg-villas-first-settlement-ID503485807.html","2026-05-09 13:57:36.63","dubizzle","2026-05-09 13:57:36.63","2026-05-09 20:37:33.669952"
1705,"b14f6b9afa1a6b21bca72e234809c4d7",20000,"Al Narges, 5th Settlement","","","",170,"Office Space","Unfurnished","Security","https://www.dubizzle.com.eg/en/ad/air-conditioned-basement-for-rent-in-al-narges-villas-fifth-settlement-ID503485810.html","2026-05-09 13:57:36.866","dubizzle","2026-05-09 13:57:36.866","2026-05-09 20:37:34.080422"
1706,"3b97587c03a20204d2fdcf8e6fb9e1c9",30000,"1st Settlement, New Cairo","","","",170,"Office Space","Unfurnished","Covered Parking","https://www.dubizzle.com.eg/en/ad/administrative-basement-with-private-entrance-for-rent-in-the-first-settlement-behind-mirage-ID503485808.html","2026-05-09 13:57:37.094","dubizzle","2026-05-09 13:57:37.094","2026-05-09 20:37:34.469892"
1707,"ced324acffcf989cdc071611250af4c4",45000,"Suez District, Suez","","","",311.8,"Any Use","","","https://www.dubizzle.com.eg/en/ad/%D8%A7%D8%B1%D8%B6-%D9%85%D9%85%D9%8A%D8%B2%D9%87-%D9%88-%D8%AC%D8%A7%D9%87%D8%B2%D9%87-%D9%84%D9%84%D8%A8%D9%86%D8%A7%D8%A1-%D8%A7%D9%84%D9%81%D9%88%D8%B1%D9%89-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%89-%D8%A7%D9%84%D8%B3%D9%88%D9%8A%D8%B3-ID207889153.html","2026-05-09 13:57:37.33","dubizzle","2026-05-09 13:57:37.33","2026-05-09 20:37:34.849519"
1708,"8cd52cc91774edd726ad05e62bc873de",1200000,"10th of Ramadan, Sharqia","","","",30,"Retail","Unfurnished","","https://www.dubizzle.com.eg/en/ad/%D8%B9%D8%AF%D8%AF-1-%D9%85%D8%AD%D9%84-%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A-%D8%AF%D9%88%D8%B1-%D8%A7%D8%B1%D8%B6%D9%8A-%D9%81%D9%8A-%D8%B3%D9%86%D8%AA%D8%B1-%D8%A7%D9%84%D9%85%D8%AC%D8%A7%D9%88%D8%B1%D8%A9-45-ID205253842.html","2026-05-09 13:57:37.567","dubizzle","2026-05-09 13:57:37.567","2026-05-09 20:37:35.26013"
1709,"f874c9de22e18a55885e116a55e82ea5",50000,"5th Settlement, New Cairo","","3",3,350,"Apartment","Unfurnished","Balcony, Private Garden, Pets Allowed, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/%D8%AF%D9%88%D8%B1-%D8%A7%D8%B1%D8%B6%D9%8A-%D9%85%D8%B1%D8%AA%D9%81%D8%B9-%D9%83%D8%A7%D9%85%D9%84-%D8%A8%D9%81%D9%8A%D9%84%D8%A7-%D8%AE%D8%A7%D8%B5%D9%87-ID207686431.html","2026-05-09 13:57:37.804","dubizzle","2026-05-09 13:57:37.804","2026-05-09 20:37:35.659782"
1710,"f162069db0f2c5ee1d3b426b3138fe68",830000,"Nakheel, Alexandria","","2",1,95,"Apartment","Unfurnished","","https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D9%81%D9%89-%D8%A7%D9%84%D8%B9%D8%AC%D9%85%D9%8A-%D8%B4%D8%A7%D8%B7%D8%A6-%D8%A7%D9%84%D9%86%D8%AE%D9%8A%D9%84-%D8%A8%D8%AC%D9%88%D8%A7%D8%B1-%D8%A7%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D9%88%D8%A7%D9%84%D8%A3%D8%B3%D9%88%D8%A7%D9%82-%D8%AF%D9%82%D8%A7%D8%A6%D9%82-%D9%84%D9%84%D8%A8%D8%AD%D8%B1-%D9%85%D8%B3%D8%AC%D9%84%D8%A9-%D9%83%D8%A7%D9%85%D9%84%D8%A9-%D8%A7%D9%84%D9%85%D8%B1%D8%A7%D9%81%D9%82-ID503235909.html","2026-05-09 13:57:38.034","dubizzle","2026-05-09 13:57:38.034","2026-05-09 20:37:36.059874"
1711,"f0d18f2bba6070a24ca83e6315825400",7200000,"El Khamayel Compound, Sheikh Zayed","","3",2,160,"Apartment","Unfurnished","Balcony, Private Garden, Security, Covered Parking, Pets Allowed, Pool, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/ground-floor-apartment-with-a-very-distinctive-garden-for-sale-complete-with-kitchen-and-air-conditioning-in-al-khamael-compound-sheikh-zayed-3rd-ID503485806.html","2026-05-09 13:57:38.269","dubizzle","2026-05-09 13:57:38.269","2026-05-09 20:37:36.439952"
1712,"cd458d3f35bbe41a2e857e909878a01f",5000000,"Talala, New Heliopolis","","2",2,115,"Apartment","Unfurnished","Pool","https://www.dubizzle.com.eg/en/ad/apartment-for-sale-fully-finished-first-row-on-elagon-in-new-cairo-ID503485804.html","2026-05-09 13:57:38.514","dubizzle","2026-05-09 13:57:38.514","2026-05-09 20:37:36.811465"
1713,"22be2b9d03fcaad99d62d504da4cbb6d",9500000,"Diplomats Compound, 5th Settlement","","4",3,330,"Apartment","Unfurnished","Balcony, Security","https://www.dubizzle.com.eg/en/ad/apartment-for-sale-directly-from-the-owner-in-the-diplomats-compound-ID503483205.html","2026-05-09 13:57:38.742","dubizzle","2026-05-09 13:57:38.742","2026-05-09 20:37:37.180178"
1714,"d5fffe9813f0a28735aae40dfd64cd6c",32500000,"Cairo Festival City, 5th Settlement","","3",4,282,"Stand Alone Villa","Unfurnished","Private Garden, Security, Maids Room, Pets Allowed, Pool","https://www.dubizzle.com.eg/en/ad/lowest-price-resale-quatro-villa-ready-to-move-for-sale-at-cairo-festival-city-cfc-ID503483008.html","2026-05-09 13:57:38.971","dubizzle","2026-05-09 13:57:38.971","2026-05-09 20:37:37.569886"
1715,"2af7193eb18215dfb62d186794b1ea1f",6700000,"El Koronfel, 1st Settlement","","3",3,230,"Apartment","Unfurnished","Balcony, Electricity Meter, Water Meter, Natural Gas","https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-al-qarnafel-1-directly-from-the-owner-immediate-delivery-ID503447340.html","2026-05-09 13:57:39.204","dubizzle","2026-05-09 13:57:39.204","2026-05-09 20:37:37.940475"
1716,"409c4ac46fd1ce4bdc404a70b1a73cc9",2000000,"New Capital City, Cairo","","2",2,150,"Apartment","","Security, Natural Gas, Landline","https://www.dubizzle.com.eg/en/ad/apartment-for-sale-immediate-delivery-with-the-best-view-in-the-capital-overlooking-the-green-river-the-tourist-promenade-and-mohammed-bin-zayed-ID503446733.html","2026-05-09 13:57:39.444","dubizzle","2026-05-09 13:57:39.444","2026-05-09 20:37:38.299972"
1717,"7ed067841ce5d5a035ab9df90f6fa059",289000,"Eastown Compound, 5th Settlement","","","",170,"Office Space","Unfurnished","Air Conditioning, Covered Parking, Security","https://www.dubizzle.com.eg/en/ad/office-for-rent-fully-finished-with-air-conditioning-170-sqm-in-ednc-near-mivida-fifth-settlement-ID503392881.html","2026-05-09 13:57:39.684","dubizzle","2026-05-09 13:57:39.684","2026-05-09 20:37:38.660275"
1718,"6770b324e02335eeb6c310bff781a198",6250000,"South of Academy, 5th Settlement","","3",2,220,"Apartment","Unfurnished","Balcony, Electricity Meter, Water Meter","https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-south-academy-directly-from-the-owner-opposite-al-futtaim-compound-ID503303703.html","2026-05-09 13:57:39.91","dubizzle","2026-05-09 13:57:39.91","2026-05-09 20:37:39.049983"
